SMILES,Vina
CCCN1C(=O)C2=C(N=CN2)N(C1=O)C3=CC=C(C=C3)Cl,-6.7
CCC(=O)N1C2CCC1CN(C2)CC=CC3=CC=CC=C3,-6.7
CC(=O)OCC1C(C(C(O1)N2C(=O)NC(=O)C=N2)OC(=O)C)OC(=O)C,-6.7
CC1(C(=O)NC(=O)N1)CS(=O)(=O)N2CCC(CC2)OC3=NC=C(C=C3)Cl,-6.7
CCCNC(=O)C1=NN=C2C(=C1N)C=CC=C2C3=C(C=CC=C3F)OC,-6.7
CC1=C(N=C(N1C2=CC=C(C=C2)F)C)C#CC3=CC(=NC=C3)Cl,-6.7
CC1=C(SC(=C1Br)C(=C)F)CNCCCNC2=CC(=O)C3=CC=CC=C3N2,-6.7
C1=CC=C(C=C1)CN=C(N)NC(=NP(=O)([O-])[O-])N.[Na+].[Na+],-6.7
CC(C1=CC=CC=C1)NNC(=O)C2=CC=CC=C2,-6.7
CC12CCC(=O)C=C1CC3C2CCC4(C3CCC4(C)O)C,-6.7
C1=CC=C(C=C1)CN2C=CN=C2C3=NNN=N3,-6.7
CC[N+]1(CCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)CC,-6.7
C1=CC=C(C=C1)C(=O)OC2=CC=CC3=C2N=CC=C3,-6.7
CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3,-6.7
CC1=CC(=[N+](C(=C1)C)N=C(C2=CC(=C(C=C2)Cl)S(=O)(=O)N)[O-])C,-6.7
CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)OC(=O)CC,-6.7
COC1=C(C=CC(=C1)CNCCC2CCOCC2)OC3=NC=C(N=C3)C(=O)N,-6.7
C[N+]1=C(SC=C1C2=CC=C(C=C2)C3=CC=CC=C3)C=CC4=CC=C(C=C4)N(C)C,-6.7
CCOC(=O)C12CCC(CC1)(CC2)NCC(=O)N3CC(CC3C#N)F,-6.7
CN(CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31)C(=O)CCCN.Cl,-6.7
CCCCCCC1CCC2=C(C1)C=CC(=C2)C3CCC(C3)(CO)N,-6.7
CCC1(CCC2C1(CCC3C2CC=C4C3CCCC4)C)O,-6.7
COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3=CC=C(C=C3)Cl)Br)N,-6.7
COC1=CC(=CC(=C1Br)OC)CC2=CN=C(N=C2N)N,-6.7
C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3,-6.7
C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O,-6.7
C1C(C(=O)NC1=O)C2=CC(=CC=C2)Br,-6.7
CC(=O)NC1=C(C(=C(C(=C1Br)C(=O)O)Br)C(=O)NCCO)Br,-6.7
CCC(C)OC(=O)CC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,-6.7
CCCCC(C(=O)N(C1=CC=CC=C1)NC2=CC=CC=C2)C(=O)O,-6.7
CCCC(=O)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,-6.7
CCCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C,-6.7
C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl,-6.7
CC(CC1C2=CC=CC=C2CCC3=CC=CC=C13)CN(C)C,-6.7
C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)[O-])O)O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.O.[Ca+2],-6.7
C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Ca+2],-6.7
CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N,-6.7
COCCOCC(CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)O,-6.7
CCN(CC)CCN1C2=CC=CC=C2N=C(C1=O)CC3=CC=C(C=C3)OC,-6.7
CC(C)OC(=O)C1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)O,-6.7
C1CN(CC(=O)N1)C(=O)CN2CC(CC2=O)C3=CC=C(C=C3)Cl,-6.7
C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,-6.7
CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O,-6.7
CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CSC(F)(F)F)SC2)C(=O)O,-6.7
CCC=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,-6.7
C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,-6.7
C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O,-6.7
CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O,-6.7
CC(OC(=O)C)OC(=O)C1=C(CSC2N1C(=O)C2NC(=O)C(=NOC)C3=CC=CO3)COC(=O)N,-6.7
CC(OC(=O)C1=C(CSC2N1C(=O)C2NC(=O)C(=NOC)C3=CC=CO3)COC(=O)N)OC(=O)C(C)(C)OC,-6.7
CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,-6.7
CC1=CN(C(=O)NC1=O)C2C=CC(O2)(CO)C#C,-6.7
C1C2C1(CNC2)C3=CC4=CC=CC=C4C=C3,-6.7
C1=CC(=CC=C1OCCCCCCN=C(NC#N)NC2=CC=NC=C2)Cl,-6.7
C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,-6.7
C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)O,-6.7
CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,-6.7
CC1=C([N+](=O)C2=CC=CC=C2N1[O-])C(=O)NCCC#N,-6.7
CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,-6.7
C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,-6.7
C1=CC(=CC=C1CN(CCO)C(=O)C(Cl)Cl)OC2=CC=C(C=C2)[N+](=O)[O-],-6.7
C1CNC(C2=CC(=C(C=C21)O)O)COC3=CC=C(C=C3)Cl,-6.7
C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)Cl,-6.7
CC1CC2C3C=C(C4=CC(=O)CCC4(C3CCC2(C1(C(=O)C)OC(=O)C)C)C)Cl,-6.7
CCN(CC)CCN1C2=C(C=C(C=C2)[N+](=O)[O-])N=C1CC3=CC=C(C=C3)Cl,-6.7
C1=CC=C2C(=C1)C=C(O2)C(C3=CC=C(C=C3)Cl)O,-6.7
CN(C)CCC1C2=C(CCC3=C1N=CC=C3)C=C(C=C2)Cl,-6.7
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,-6.7
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)NC(=O)COC2=CC=C(C=C2)Cl)Cl,-6.7
CCOC(=O)C1C2CCC(N2C)CC1OC(=O)C3=CC=CC=C3,-6.7
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)O.[Cl-],-6.7
CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,-6.7
CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,-6.7
CN(C)CC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31,-6.7
CC1=C(C(=NN1C)C)NCCNCC(COC2=CC=CC=C2)O,-6.7
CC1=C(C=C(C=C1)CCCNC(=O)CC2=CC(=C(C=C2)OCCN)OC)C,-6.7
CN1CCN(CC1)C(=O)C2=C(C=CC(=C2)S(=O)(=O)N(C)C)N,-6.7
CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,-6.7
CCC1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C,-6.7
CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,-6.7
CC(C)CC(=O)OCC1=COC(C2C1CC(C23CO3)OC(=O)C)OC(=O)CC(C)C,-6.7
C1COCCN1CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,-6.7
C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,-6.7
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3=CC=C(C=C3)N(C)C,-6.7
CC1=C(OC2=C(C1=O)C=CC(=C2CN(C)C)OC)C3=CC=CC=C3,-6.7
CC1(CCN(C1)C)CN2C3=CC=CC=C3SC4=CC=CC=C42,-6.7
C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N,-6.7
CCOC(=O)C(CCN1CCOCC1)(C2=CC=CC=C2)C3=CC=CC=C3,-6.7
C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,-6.7
CC1=NOC(=C1)CCCCCCCOC2=CC=C(C=C2)C3=NCCO3,-6.7
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,-6.7
C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,-6.7
COC1=C(C=C(C=C1)F)CC(C2CCOCC2)(C3CNCCO3)O,-6.7
CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C,-6.7
C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,-6.7
CC(CCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)OC)O)O)O,-6.7
C1CN2CCC1C(C2)NC(=O)C3=CC4=C(S3)C(=CC=C4)Cl,-6.7
COC(=O)CCC=C=CCC1C(C(CC1=O)O)C=CC(COC2=CC=CC=C2)O,-6.7
CC(C)CN1C=NC2=C1C3=C(C=CC=N3)N=C2N,-6.7
CC1CCCC(=CCC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC2=CSC(=N2)C)C)C,-6.7
CCOC(CN1CCN(CC1)CC(C)C(=O)C2=CC=CC=C2)C3=CC=CC=C3,-6.7
CC(C)C1=C(C=CC(=C1)OC2=C(C=C(C=C2Br)NC(=O)CC(=O)O)Br)O,-6.7
CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,-6.7
CC1CC(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N,-6.7
CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3,-6.7
CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C,-6.7
CCC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C,-6.7
CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N,-6.7
CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3Cl,-6.7
CCN=C1NC2=C(C=C(C=C2)Cl)C(O1)(C)C3=CC=CC=C3,-6.7
C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F,-6.7
CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,-6.7
CC1CC(CC(N1)(C)C)OC(=O)C2=CC=CC=C2,-6.7
CC(CCCC(C(F)(F)F)(C(F)(F)F)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,-6.7
CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,-6.7
CN(C)CCCN1C2=CC=CC=C2C3=CC=CC=C3C1=O,-6.7
CC(C(=O)OCC1=CC=CC=C1)NC(=O)C(CC2=CC3=C(C=C2)OCO3)CSC(=O)C,-6.7
CCC(C1=CC=CC=C1)C(=O)OCCN2CCN(CC2)CCOC(=O)C(CC)C3=CC=CC=C3,-6.7
C[N+]1(CCCCC1)CCC(C2=CCCCC2)C3=CC=CC=C3,-6.7
CN1CC(OC1=O)CCN2CCC(=CC2)C3=CC=CC=C3,-6.7
C1C(=CN2C=NC3=C2N=C(NC3=O)N)C1(CO)CO,-6.7
CCCCC1=NC(=C(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CC(=S)N(C)C)C,-6.7
CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1O)OC)OCCCF,-6.7
CC1=C(C=C(C=N1)NC(=O)C2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,-6.7
C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC(=C2)Br)Br)O)C(F)(F)F,-6.7
C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4F,-6.7
CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,-6.7
CP(=O)(C)CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,-6.7
CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3,-6.7
CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,-6.7
CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)C=CC=CC=CC=CC(=O)O)OC)C,-6.7
C1C(=O)NC(=O)N1N=CC=CC2=CC=C(O2)[N+](=O)[O-],-6.7
C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)O,-6.7
CC1=CC(=C(O1)C)C(=O)C2=CC(=C(C(=C2)I)O)I,-6.7
CC1C(C(C(O1)N2C=C(C(=NC2=O)NC(=O)C3=CC(=C(C(=C3)OC)OC)OC)F)O)O,-6.7
CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)OC)C)C,-6.7
CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O,-6.7
CC(C)OC(=O)C1=NC=C2C(=C1COC)C3=C(N2)C=CC=C3OC4=CC=C(C=C4)Cl,-6.7
CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34,-6.7
CC(=O)C1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)O,-6.7
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CC(C7C8=CC(=O)OC8)OC=O)O)C)C)C)C)O)O,-6.7
C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,-6.7
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,-6.7
CC(C)C1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,-6.7
CC(C)(C)C1C(=O)N2CC(CC2C(=O)NC3(CC3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCCC7CC7OC(=O)N1,-6.7
CC(C)(C)C1=C(C=C(C=C1)C(=O)N2C(C(CC2(CN3C=CC=N3)C(=O)O)COC)C4=NC=CS4)OC,-6.7
C1=CC(=CC=C1N(C2=CC=C(C=C2)F)C(=O)C3=CC(=C(C=C3)O)F)O,-6.7
CC1(OC2=CC=CC=C2C(=O)O1)OC3=CC=CC=C3OC,-6.7
CC(C(=O)N1CCOCC1)N2CCC(C2=O)NS(=O)(=O)C=CC3=CC=C(S3)Cl,-6.7
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCCC2,-6.7
C[N+]1(CCC(C1)OC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O)C,-6.7
CN1CCC23C4C(CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)O,-6.7
CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,-6.7
CC1=C(C2=C(N1CC3=CC=C(C=C3)OC)C=CC(=C2)OC(=O)C)CCN,-6.7
C1=CC(=CC=C1C=CC2=C(C=C(C=C2)C(=N)N)O)C(=N)N,-6.7
CCN(CCCC(=O)N1CCC(CC1)C(=O)N(C)C)C(C)CC2=CC=C(C=C2)OC,-6.7
CCC1C(C(C(C2=C(CC(O2)(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C(C)C)O)C)C)C)O)(C)O,-6.7
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C(CN(C2=O)C)C(=O)O,-6.7
CC(C)NCCCC1(C2=CC=CC=C2C3=CC=CC=C31)C(=O)N,-6.7
CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C=CC=CC=CC=C4C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+],-6.7
CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,-6.7
CC(CC#CC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C,-6.7
CC(C)C1=C(C2=CC=CC=C2O1)C(=O)C3=CC=NC=C3,-6.7
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC=C3I)C,-6.7
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N(C)CC(=O)N(C)CC(C(C(C(CO)O)O)O)O)I)NC(=O)C)I,-6.7
C1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCOCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,-6.7
CCN(CC)CCCNC(=O)CN1C(=C(C=N1)C2=CC=CC=C2)C3=CC=CC=C3,-6.7
C(C1C(C(C(O1)N2C3=C(C(=O)NC(=N3)N)SC2=O)O)O)O,-6.7
CC1=C(C(=CC=C1)C)NC(=O)C2=CC=CNC2=O,-6.7
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C)(C)OC3=CC=CC=C3)C(=O)O)C,-6.7
CCN1CCCC1CC(=O)NC2=C(C=CC(=C2)S(=O)(=O)N)OC,-6.7
CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,-6.7
CCCCN1C=CC(=C(C1=O)Cl)N2CCC(CC2)C3=CC=CC=C3,-6.7
CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2C=CC(=O)OC(C)(C)C)C(=O)OCC)C)C,-6.7
C1CCN(CC1)CC2=CC(=NC=C2)OCC=CCNC(=O)CS(=O)CC3=CC=CO3,-6.7
C1CCN(C1)CCOC2=CC=C(C=C2)C3C(CCC4=C3C=CC(=C4)O)C5=CC=CC=C5,-6.7
CCN(CC)CCN1C2=C3C(=C4C=CC(=O)C=C4SC3=C(C=C2)NCCN)N1,-6.7
C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,-6.7
CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,-6.7
CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,-6.7
CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,-6.7
CC(C)(COC(=O)CN)C(=O)NC1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC3=C2C=CC=C3N(C)C,-6.7
C1CNCCC1OCC2=CC3=CC=CC=C3C=C2,-6.7
C1=CC=C(C(=C1)C(=O)O)NC2=C(C=CC(=C2)Cl)C(=O)O,-6.7
CC1C(=O)N(C2=C(C(=C(C=C2)NC(=O)NC(C)(CO)CO)Br)C(=N1)C3=CC=CC=C3Cl)C,-6.7
C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N,-6.7
CN(C1=C(C=C(C=C1)Cl)C(=O)C2=CC=CC=C2Cl)C(=O)CNC(=O)CN,-6.7
C1C2C1C3=CC=CC=C3C(=NOCCN)C4=CC=CC=C24,-6.7
CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,-6.7
CC1=CC(=NOCC(=O)[O-])C2=CC=CC=C2C1=O.[NH4+],-6.7
C1=CN=CC=C1C(=O)NNCNNC(=O)C2=CC=NC=C2,-6.7
CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)C=CC34C,-6.7
CCC(=O)OC1(CCC2C1(CC(C3C2CC(C4=CC(=O)C=CC34C)C)O)C)C(=O)COC(=O)C,-6.7
CN1CC(C2C1CCCC2)CCOC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O,-6.7
CN1CCN2C3=C(C=C(C=C3)OC)C4=C2C1=NCC4,-6.7
CCC(C)C(=O)OC1CCC=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O,-6.7
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,-6.7
CON1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,-6.7
CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,-6.7
CCNNC(=O)C1C(C(C2=CC3=C(C=C2C1C4=CC(=C(C(=C4)OC)OC)OC)OCO3)O)CO,-6.7
C1CC(CCC1CCC(=O)O)(C2=C(C=CC(=C2)F)F)S(=O)(=O)C3=CC=C(C=C3)Cl,-6.7
CN1C=NC(=C1SC2=NC=C(C=C2)Cl)C3=CC=C(C=C3)C4CC4C(=O)N(C)C,-6.7
CC(C)(C)N1C2=C(C3=C(C=C2)C4=CC(=O)CCC4(C3)CCOC5=CC=CC=C5)N=N1,-6.7
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O.[Cl-],-6.7
CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4,-6.7
CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,-6.7
CC1(CC(=O)N(C1=O)CN2CCOCC2)C3=CC=CC=C3,-6.7
CC1C(CCCN1CC(=O)C2=CC=CC=C2)(C)C3=CC(=CC=C3)O,-6.7
CCCCCC(C)C(C)C1=CC2=C(C3=C(CCC(C3)C)C(O2)(C)C)C(=C1)OC(=O)CCCN4CCCCCC4,-6.7
CCCCCC(C)C(C)C1=CC2=C(C3=C(CCN(C3)CC#C)C(O2)(C)C)C(=C1)OC(=O)CCCN4CCCCC4,-6.7
C1CC2=C(CC1CN3C=CN=C3)C=CC(=C2)C(=O)O,-6.7
CN(C)CCC1(CCC2=CC=CC=C2C1=O)C3=CC=CC=C3,-6.7
CC(C)(C)NCC(COC1=C2C3CCC(C2=C(C=C1)O)CC3)O,-6.7
C1=CC=C2C(=C1)C=CC(=C2O)N=NC(=O)N,-6.7
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,-6.7
CC(C(=NO)N)OC1=CC=CC2=CC=CC=C21,-6.7
CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,-6.7
CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,-6.7
CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,-6.7
CN1C(=C(C=N1)Br)C2=C(C=CC(=C2)NC(=O)NC3=C(C=C(C=C3)F)F)OC,-6.7
CC1C(CCN1CC2=CC=CC=C2)NC(=O)C3=CC(=C(C=C3OC)NC)Cl,-6.7
C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2N)CC(=O)N,-6.7
CC(C)C1=C(C2=CC=CC=C2N1)C(=O)C3=CN=CC=C3,-6.7
C1=C(OC(=C1)[N+](=O)[O-])C2=CSC(=N2)NNC=O,-6.7
CC1=NC(=CC(=O)N1)C=CC2=CC=C(O2)[N+](=O)[O-],-6.7
CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4C1=CC(=O)CC4,-6.7
CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=NO)CCC34,-6.7
CC1CC2(C(CCC2(C(=O)C)OC(=O)C)C3C1C4CCC(=O)C=C4CC3)C,-6.7
CCC1C2CC(CCC2(C3CCC4(C(C3C1O)CCC4C(C)CCC(=O)O)C)C)O,-6.7
CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)NC(=O)C(C)(F)F)C,-6.7
CC(=C(C1=C(C=C(C=C1)Cl)Cl)OCCOC2=CC=C(C=C2)Cl)N3C=CN=C3,-6.7
CC1=NC=C(S1)C(=O)NC(COC)C(=O)NC(COC)C(=O)NC(CC2=CC=CC=C2)C(=O)C3(CO3)C,-6.7
CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O,-6.7
CNCC1=CC=C(O1)CSCCNC(=NCC(C2=CC=C(C=C2)O)O)NS(=O)(=O)C,-6.7
CC1CCCC(N1CCCCNC(=O)C(C2=CC=CC=C2)OC3=CC=CC=C3)C,-6.7
CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,-6.7
CCCC1CC2=CC(=O)CCC2(C3C1C4CCC(C4(CC3)C)(CCC(=O)[O-])O)C.[K+],-6.7
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)(C)CN(C)CC2=CC=CC=C2)C3=C(C=CC(=C3)[N+](=O)[O-])F)C(=O)OC,-6.7
C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,-6.7
CC1=NC(=C(C(=O)N1)C#N)NCC2=CN=CC=C2,-6.7
CC1=CC=CC=C1SCCC(C(=O)O)OC2=CC=C(C=C2)C(F)(F)F,-6.7
C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-6.7
CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3,-6.7
C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,-6.7
CC(=O)NS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2C(=O)O,-6.7
C1CCN(CC1)CCOC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,-6.7
C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3,-6.7
C1CN(CCC1=C(C2=CC=CC=C2)C3=CC=CC=C3)CCOCCOCCO,-6.7
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=CC=N4,-6.7
C1=CC(=NCCCN)C2=C(C3=C(C=CC(=O)C3=C4C2=C1N(N4)CCNCCO)O)O,-6.7
CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F,-6.7
